Date,Description,Amount,Category,PaymentMethod,Location,AccountType,TransactionType,DeviceUsed,Currency,MerchantType,LoyaltyProgram,Weekday,Month,TimeOfDay
2025-05-20,Transaction at Goibibo,786.46,Travell_err,UPI,Pune,Credit Card,Debit,Mobile,INR,Service,No,Tuesday,May,Morning
2025-02-02,Transaction at IndiGo,13358.19,Travell_err,Debit Card,Mumbai,Savings,Debit,Desktop,INR,Service,No,Sunday,February,Morning
2025-02-28,Transaction at Biba,6397.39,,Net Banking,Chennai,Current,Debit,POS Terminal,INR,Retail,No,Friday,February,Afternoon
2025-09-06,Transaction at Netmeds,7147.86,Healthcare,Net Banking,Hyderabad,Credit Card,Debit,POS Terminal,INR,Service,Yes,Saturday,September,Afternoon
2025-09-27,Transaction at Zara,973.48,Clothing,UPI,Chennai,Savings,Debit,Mobile,INR,Retail,No,Saturday,September,Afternoon
2025-03-18,Transaction at JioMart,2687.39,Grocerie$,Net Banking,Kolkata,Current,Debit,Desktop,INR,Retail,No,Tuesday,March,Afternoon
2025-12-02,Transaction at OYO,26373.99,Travell_err,Credit Card,Pune,Credit Card,Debit,Mobile,INR,Service,Yes,Tuesday,December,Morning
2025-12-25,Transaction at Meesho,14623.56,Online Shopping,Net Banking,Delhi,Credit Card,Debit,Mobile,INR,Online Store,Yes,Thursday,December,Evening
2025-06-15,Transaction at More Supermarket,1404.16,Grocerie$,Net Banking,Chennai,Salary,Debit,Mobile,INR,Retail,Yes,Sunday,June,Afternoon
2025-03-31,Transaction at Gas Agency,4519.94,Biills,UPI,Pune,Current,Debit,POS Terminal,INR,Service,Yes,Monday,March,Afternoon
2025-12-18,Transaction at Dominos,369.19,Food,UPI,Bangalore,Current,Debit,Desktop,INR,Restaurant,Yes,Thursday,December,Afternoon
2025-03-28,Transaction at RedBus,1854.51,Transport,UPI,Chennai,Salary,Debit,POS Terminal,INR,Service,No,Friday,March,Afternoon
2025-10-03,Transaction at Spotify,903.12,Entertainment,UPI,Kolkata,Salary,Debit,POS Terminal,INR,Subscription,Yes,Friday,October,Evening
2025-06-20,Transaction at Uber,1029.23,Transport,UPI,Mumbai,Credit Card,Debit,Desktop,INR,Service,Yes,Friday,June,Evening
2025-01-18,Transaction at BigBazaar,2979.82,Grocerie$,Credit Card,Kolkata,Current,Debit,Mobile,INR,Retail,No,Saturday,January,Morning
2025-05-02,Transaction at Meru Cabs,1992.3,Transport,Debit Card,Delhi,Credit Card,Debit,Mobile,INR,Service,Yes,Friday,May,Afternoon
2025-09-06,Transaction at Reliance Fresh,1744.76,Grocerie$,Debit Card,Chennai,Salary,Debit,POS Terminal,INR,Retail,Yes,Saturday,September,Evening
2025-11-08,Transaction at Star Bazaar,1809.78,Grocerie$,Net Banking,Delhi,Salary,Debit,Mobile,INR,Retail,Yes,Saturday,November,Night
2025-09-07,Transaction at BMTC,1100.93,Transport,Debit Card,Chennai,Savings,Debit,Mobile,INR,Service,No,Sunday,September,Night
2025-06-05,Transaction at Flipkart,6929.14,Online Shopping,Credit Card,Bangalore,Current,Debit,Desktop,INR,Online Store,Yes,Thursday,June,Evening
2025-07-16,Transaction at Chai Point,970.37,Food,Net Banking,Pune,Savings,Debit,Desktop,INR,Restaurant,No,Wednesday,July,Evening
2025-07-21,Transaction at Croma,29804.41,Electronics,UPI,Kolkata,Credit Card,Debit,Mobile,INR,Retail,Yes,Monday,July,Night
2025-05-29,Transaction at Kauvery,13216.84,Healthcare,Credit Card,Bangalore,Current,Debit,Desktop,INR,Service,Yes,Thursday,May,Morning
2025-02-25,Transaction at Property Tax Online,2581.9,Biills,Net Banking,Bangalore,Current,Debit,Mobile,INR,Service,Yes,Tuesday,February,Evening
2025-01-04,Transaction at IRCTC,24646.35,Travell_err,Credit Card,Mumbai,Credit Card,Debit,POS Terminal,INR,Service,No,Saturday,January,Afternoon
2025-03-20,Transaction at Nilgiris,3557.42,Grocerie$,Net Banking,Bangalore,Current,Debit,POS Terminal,INR,Retail,Yes,Thursday,March,Night
2025-01-31,Transaction at Burger King,297.27,Food,Credit Card,Delhi,Current,Debit,POS Terminal,INR,Restaurant,Yes,Friday,January,Morning
2025-09-12,Transaction at Apollo Pharmacy,7612.94,Healthcare,Debit Card,Bangalore,Current,Debit,Mobile,INR,Service,No,Friday,September,Afternoon
2025-05-15,Transaction at IRCTC,19563.72,Travell_err,UPI,Chennai,Salary,Debit,POS Terminal,INR,Service,No,Thursday,May,Evening
2025-04-05,Transaction at Vistara,,Travell_err,Credit Card,Mumbai,Salary,Debit,POS Terminal,INR,Service,No,Saturday,April,Morning
2025-01-28,Transaction at RedBus,1863.66,,Credit Card,Chennai,Current,Debit,Desktop,INR,Service,No,Tuesday,January,Morning
2025-03-25,Transaction at JioMart,824.85,Grocerie$,UPI,Kolkata,Current,Debit,Mobile,INR,Retail,Yes,Tuesday,March,Evening
2025-01-10,Transaction at Wrogn,2994.24,Clothing,Debit Card,Bangalore,Savings,Debit,Desktop,INR,Retail,Yes,Friday,January,Morning
2025-09-21,Transaction at Apollo Pharmacy,3886.4,,Debit Card,Hyderabad,Credit Card,Debit,POS Terminal,INR,Service,No,Sunday,September,Night
2025-11-13,Transaction at Reliance Digital,94624.55,Electronics,UPI,Pune,Current,Debit,POS Terminal,INR,Retail,No,Thursday,November,Morning
2025-06-11,Transaction at Asus Store,96888.6,Electronics,Net Banking,Hyderabad,Savings,Debit,Desktop,INR,Retail,No,Wednesday,June,Evening
2025-11-09,Transaction at Water Board,4641.14,Biills,UPI,Kolkata,Savings,Debit,Mobile,INR,Service,Yes,Sunday,November,Morning
2025-08-08,Transaction at Taco Bell,1215.74,Food,UPI,Kolkata,Credit Card,Debit,Mobile,INR,Restaurant,No,Friday,August,Morning
2025-01-06,Transaction at BMTC,1913.96,Transport,UPI,Chennai,Salary,Debit,POS Terminal,INR,Service,No,Monday,January,Afternoon
2025-09-06,Transaction at Ola,1021.77,Transport,Debit Card,Chennai,Credit Card,Debit,Desktop,INR,Service,Yes,Saturday,September,Afternoon
2025-06-05,Transaction at Goibibo,3150.81,Travell_err,Debit Card,Bangalore,Savings,Debit,POS Terminal,INR,Service,No,Thursday,June,Night
2025-02-05,Transaction at PharmEasy,4960.4,Healthcare,Net Banking,Delhi,Current,Debit,Desktop,INR,Service,Yes,Wednesday,February,Evening
2025-02-22,Transaction at OnePlus,89493.87,Electronics,Debit Card,Mumbai,Current,Debit,Desktop,INR,Retail,No,Saturday,February,Night
2025-12-27,Transaction at Samsung Store,30397.9,Electronics,Debit Card,Pune,Savings,Debit,POS Terminal,INR,Retail,No,Saturday,December,Afternoon
2025-11-13,Transaction at MedPlus,15819.89,Healthcare,UPI,Mumbai,Current,Debit,POS Terminal,INR,Service,Yes,Thursday,November,Afternoon
2025-10-09,Transaction at Pepperfry,5406.02,Online Shopping,Net Banking,Delhi,Savings,Debit,Mobile,INR,Online Store,Yes,Thursday,October,Evening
2025-05-02,Transaction at TNEB,396.58,Biills,UPI,Hyderabad,Savings,Debit,Mobile,INR,Service,Yes,Friday,May,Morning
2025-11-11,Transaction at Nykaa,,Online Shopping,Credit Card,Hyderabad,Credit Card,Debit,POS Terminal,INR,Online Store,No,Tuesday,November,Evening
2025-01-07,Transaction at SonyLiv,986.17,Entertainment,UPI,Chennai,Credit Card,Debit,POS Terminal,INR,Subscription,Yes,Tuesday,January,Night
2025-01-23,Transaction at Burger King,804.6,Food,Debit Card,Delhi,Credit Card,Debit,Mobile,INR,Restaurant,Yes,Thursday,January,Morning
2025-08-12,Transaction at Booking.com,17551.18,Travell_err,Net Banking,Chennai,Current,Debit,POS Terminal,INR,Service,Yes,Tuesday,August,Morning
2025-02-05,Transaction at Jio Fiber,1763.77,Biills,Credit Card,Delhi,Salary,Debit,Mobile,INR,Service,Yes,Wednesday,February,Afternoon
2025-07-27,Transaction at More Supermarket,3592.27,Grocerie$,UPI,Mumbai,Current,Debit,POS Terminal,INR,Retail,Yes,Sunday,July,Morning
2025-09-08,Transaction at Water Board,5542.57,Biills,Credit Card,Delhi,Current,Debit,POS Terminal,INR,Service,Yes,Monday,September,Morning
2025-04-25,Transaction at Subway,881.17,Food,Net Banking,Bangalore,Savings,Debit,Desktop,INR,Restaurant,Yes,Friday,April,Night
2025-10-11,Transaction at Flipkart,11547.52,Online Shopping,UPI,Pune,Current,Debit,POS Terminal,INR,Online Store,Yes,Saturday,October,Afternoon
2025-01-07,Transaction at BSNL,,Biills,Net Banking,Mumbai,Current,Debit,Desktop,INR,Service,Yes,Tuesday,January,Evening
2025-09-12,Transaction at Rapido,,Transport,UPI,Chennai,Credit Card,Debit,POS Terminal,INR,Service,No,Friday,September,Night
2025-06-15,Transaction at Kauvery,10872.93,Healthcare,Credit Card,Hyderabad,Savings,Debit,Desktop,INR,Service,Yes,Sunday,June,Night
2025-05-11,Transaction at Burger King,795.54,Food,UPI,Hyderabad,Credit Card,Debit,Mobile,INR,Restaurant,Yes,Sunday,May,Evening
2025-08-06,Transaction at Apollo Hospital,18502.66,Healthcare,Debit Card,Pune,Savings,Debit,Desktop,INR,Service,No,Wednesday,August,Night
2025-05-19,Transaction at Rapido,128197.0,Transport,Debit Card,Delhi,Current,Debit,Desktop,INR,Service,Yes,Monday,May,Afternoon
2025-01-15,Transaction at Apollo Pharmacy,,Healthcare,Credit Card,Pune,Savings,Debit,Desktop,INR,Service,No,Wednesday,January,Night
2025-02-26,Transaction at Aster,19956.88,Healthcare,Net Banking,Pune,Current,Debit,Mobile,INR,Service,No,Wednesday,February,Evening
2025-02-17,Transaction at Apple Store,,Electronics,Credit Card,Chennai,Savings,Debit,POS Terminal,INR,Retail,Yes,Monday,February,Night
2025-01-14,Transaction at TSRTC,506.18,Transport,Credit Card,Bangalore,Savings,Debit,POS Terminal,INR,Service,Yes,Tuesday,January,Morning
2025-01-17,Transaction at Rapido,503.5,Transport,UPI,Hyderabad,Credit Card,Debit,Desktop,INR,Service,Yes,Friday,January,Evening
2025-07-01,Transaction at Dell Exclusive,104424.46,Electronics,Debit Card,Delhi,Current,Debit,POS Terminal,INR,Retail,No,Tuesday,July,Night
2025-02-22,Transaction at BSNL,2891.42,Biills,UPI,Hyderabad,Salary,Debit,Desktop,INR,Service,No,Saturday,February,Morning
2025-12-15,Transaction at BigBazaar,2846.46,Grocerie$,Credit Card,Chennai,Credit Card,Debit,Mobile,INR,Retail,Yes,Monday,December,Afternoon
2025-08-16,Transaction at Biba,5102.11,Clothing,Credit Card,Hyderabad,Savings,Debit,POS Terminal,INR,Retail,Yes,Saturday,August,Night
2025-02-20,Transaction at Yulu Bikes,,Transport,UPI,Hyderabad,Savings,Debit,Mobile,INR,Service,Yes,Thursday,February,Evening
2025-08-07,Transaction at Chai Point,544.56,Food,Credit Card,Delhi,Current,Debit,Desktop,INR,Restaurant,No,Thursday,August,Night
2025-12-30,Transaction at Amazon,16513.7,Online Shopping,Credit Card,Chennai,Current,Debit,POS Terminal,INR,Online Store,Yes,Tuesday,December,Afternoon
2025-11-11,Transaction at Goibibo,7061.66,Travell_err,Net Banking,Chennai,Savings,Debit,Desktop,INR,Service,Yes,Tuesday,November,Evening
2025-10-22,Transaction at Reliance Digital,35177.41,Electronics,Credit Card,Chennai,Current,Debit,POS Terminal,INR,Retail,Yes,Wednesday,October,Afternoon
2025-11-18,Transaction at Fortis,14083.56,Healthcare,Credit Card,Pune,Current,Debit,Desktop,INR,Service,Yes,Tuesday,November,Afternoon
2025-12-10,Transaction at ACT Fibernet,636.48,Biills,Debit Card,Delhi,Savings,Debit,Desktop,INR,Service,Yes,Wednesday,December,Morning
2025-06-11,Transaction at Netmeds,11065.43,Healthcare,Debit Card,Kolkata,Salary,Debit,Mobile,INR,Service,No,Wednesday,June,Evening
2025-05-17,Transaction at MedPlus,19020.21,Healthcare,Net Banking,Mumbai,Savings,Debit,Mobile,INR,Service,No,Saturday,May,Night
2025-08-28,Transaction at Asus Store,63323.78,Electronics,UPI,Kolkata,Salary,Debit,POS Terminal,INR,Retail,Yes,Thursday,August,Afternoon
2025-12-19,Transaction at Max Fashion,4426.76,Clothing,Debit Card,Mumbai,Current,Debit,POS Terminal,INR,Retail,No,Friday,December,Morning
2025-12-01,Transaction at Pantaloons,2981.72,Clothing,Debit Card,Mumbai,Credit Card,Debit,POS Terminal,INR,Retail,Yes,Monday,December,Evening
2025-03-17,Transaction at Boat Lifestyle,70661.66,Electronics,UPI,Mumbai,Savings,Debit,Desktop,INR,Retail,No,Monday,March,Night
2025-11-10,Transaction at IRCTC,9180.06,Travell_err,Net Banking,Pune,Current,Debit,Desktop,INR,Service,Yes,Monday,November,Evening
2025-06-09,Transaction at TSRTC,1648.58,Transport,Credit Card,Kolkata,Current,Debit,POS Terminal,INR,Service,Yes,Monday,June,Afternoon
2025-06-21,Transaction at Netmeds,5612.62,Healthcare,UPI,Mumbai,Current,Debit,Mobile,INR,Service,Yes,Saturday,June,Afternoon
2025-03-26,Transaction at Cream Stone,1232.86,Food,UPI,Pune,Salary,Debit,Mobile,INR,Restaurant,No,Wednesday,March,Afternoon
2025-06-26,Transaction at Metro Rail,,Transport,Credit Card,Delhi,Savings,Debit,Mobile,INR,Service,Yes,Thursday,June,Afternoon
2025-10-08,Transaction at Snapdeal,7573.38,,Debit Card,Delhi,Savings,Debit,Desktop,INR,Online Store,Yes,Wednesday,October,Morning
2025-01-31,Transaction at Yulu Bikes,1320.19,Transport,Credit Card,Kolkata,Salary,Debit,Desktop,INR,Service,Yes,Friday,January,Evening
2025-06-08,Transaction at Sony Center,39047.04,Electronics,Net Banking,Delhi,Salary,Debit,Mobile,INR,Retail,Yes,Sunday,June,Afternoon
2025-08-04,Transaction at Hotstar,532.5,Entertainment,Debit Card,Pune,Current,Debit,Desktop,INR,Subscription,No,Monday,August,Morning
2025-02-19,Transaction at Amazon,17575.25,Online Shopping,Credit Card,Bangalore,Salary,Debit,Desktop,INR,Online Store,No,Wednesday,February,Morning
2025-09-16,Transaction at Max Fashion,6255.12,Clothing,UPI,Chennai,Current,Debit,POS Terminal,INR,Retail,No,Tuesday,September,Afternoon
2025-08-01,Transaction at Meru Cabs,1393.73,Transport,Net Banking,Bangalore,Savings,Debit,Desktop,INR,Service,No,Friday,August,Evening
2025-07-09,Transaction at Air India,19747.8,Travell_err,Net Banking,Chennai,Salary,Debit,POS Terminal,INR,Service,Yes,Wednesday,July,Evening
2025-01-08,Transaction at Kauvery,17242.25,Healthcare,Net Banking,Mumbai,Current,Debit,Mobile,INR,Service,Yes,Wednesday,January,Night
2025-08-26,Transaction at Gaana,892.28,Entertainment,Credit Card,Bangalore,Savings,Debit,POS Terminal,INR,Subscription,Yes,Tuesday,August,Morning
2025-04-24,Transaction at Vistara,26785.1,Travell_err,Debit Card,Hyderabad,Current,Debit,Desktop,INR,Service,Yes,Thursday,April,Morning
2025-03-30,Transaction at PharmEasy,1404.46,Healthcare,Credit Card,Chennai,Salary,Debit,Desktop,INR,Service,Yes,Sunday,March,Afternoon
2025-02-10,Transaction at Star Bazaar,3867.55,Grocerie$,Net Banking,Bangalore,Salary,Debit,Desktop,INR,Retail,Yes,Monday,February,Night
2025-06-11,Transaction at PharmEasy,,Healthcare,Credit Card,Hyderabad,Current,Debit,Mobile,INR,Service,Yes,Wednesday,June,Morning
2025-06-07,Transaction at H&M,6753.3,Clothing,Net Banking,Delhi,Salary,Debit,Mobile,INR,Retail,No,Saturday,June,Night
2025-03-31,Transaction at TSRTC,1109.7,Transport,UPI,Pune,Savings,Debit,Mobile,INR,Service,No,Monday,March,Morning
2025-08-06,Transaction at DMart,1387.62,Grocerie$,Net Banking,Chennai,Current,Debit,POS Terminal,INR,Retail,No,Wednesday,August,Morning
2025-04-07,Transaction at TSRTC,1254.18,Transport,Debit Card,Hyderabad,Credit Card,Debit,POS Terminal,INR,Service,Yes,Monday,April,Afternoon
2025-04-29,Transaction at Gas Agency,2629.83,Biills,Net Banking,Hyderabad,Salary,Debit,POS Terminal,INR,Service,No,Tuesday,April,Afternoon
2025-11-18,Transaction at JioMart,891.86,Grocerie$,Net Banking,Bangalore,Current,Debit,POS Terminal,INR,Retail,Yes,Tuesday,November,Evening
2025-07-08,Transaction at Spotify,832.28,Entertainment,Net Banking,Bangalore,Current,Debit,Desktop,INR,Subscription,No,Tuesday,July,Night
2025-11-05,Transaction at Sony Center,82377.85,Electronics,Debit Card,Pune,Current,Debit,Desktop,INR,Retail,Yes,Wednesday,November,Night
2025-04-06,Transaction at Apollo Pharmacy,18127.88,Healthcare,Credit Card,Mumbai,Current,Debit,Mobile,INR,Service,No,Sunday,April,Morning
2025-07-08,Transaction at Gaana,462.52,Entertainment,Credit Card,Mumbai,Credit Card,Debit,Mobile,INR,Subscription,No,Tuesday,July,Evening
2025-01-01,Transaction at Vodafone Idea,3039.47,Biills,Debit Card,Pune,Savings,Debit,Desktop,INR,Service,No,Wednesday,January,Morning
2025-06-10,Transaction at MakeMyTrip,12729.13,Travell_err,Debit Card,Kolkata,Current,Debit,POS Terminal,INR,Service,Yes,Tuesday,June,Evening
2025-12-05,Transaction at TNEB,5577.19,Biills,Net Banking,Hyderabad,Salary,Debit,Mobile,INR,Service,Yes,Friday,December,Morning
2025-11-06,Transaction at McDonalds,922.83,Food,Net Banking,Delhi,Salary,Debit,Mobile,INR,Restaurant,Yes,Thursday,November,Evening
2025-08-25,Transaction at Biba,7201.67,Clothing,UPI,Chennai,Savings,Debit,Desktop,INR,Retail,No,Monday,August,Evening
2025-03-19,Transaction at CloudNine,4775.49,Healthcare,Net Banking,Mumbai,Current,Debit,POS Terminal,INR,Service,No,Wednesday,March,Morning
2025-06-02,Transaction at Air India,8855.92,Travell_err,Debit Card,Kolkata,Credit Card,Debit,Mobile,INR,Service,Yes,Monday,June,Evening
2025-09-23,Transaction at Zara,6360.69,Clothing,Credit Card,Kolkata,Savings,Debit,Desktop,INR,Retail,No,Tuesday,September,Morning
2025-10-01,Transaction at Nature's Basket,613.55,Grocerie$,Debit Card,Mumbai,Salary,Debit,Desktop,INR,Retail,Yes,Wednesday,October,Evening
2025-05-18,Transaction at Water Board,5579.89,Biills,Net Banking,Chennai,Savings,Debit,POS Terminal,INR,Service,No,Sunday,May,Night
2025-05-08,Transaction at Water Board,1604.13,Biills,Debit Card,Pune,Current,Debit,Desktop,INR,Service,No,Thursday,May,Morning
2025-07-24,Transaction at Pantaloons,639.02,Clothing,UPI,Pune,Current,Debit,POS Terminal,INR,Retail,Yes,Thursday,July,Evening
2025-06-15,Transaction at H&M,,Clothing,Debit Card,Pune,Current,Debit,Desktop,INR,Retail,Yes,Sunday,June,Evening
2025-11-05,Transaction at Vodafone Idea,5745.05,Biills,Debit Card,Delhi,Credit Card,Debit,POS Terminal,INR,Service,Yes,Wednesday,November,Evening
2025-09-24,Transaction at Property Tax Online,2937.77,Biills,UPI,Delhi,Current,Debit,Desktop,INR,Service,No,Wednesday,September,Night
2025-11-21,Transaction at Goibibo,17183.27,Travell_err,Net Banking,Hyderabad,Current,Debit,POS Terminal,INR,Service,Yes,Friday,November,Morning
2025-02-25,Transaction at Asus Store,62089.62,Electronics,Net Banking,Hyderabad,Salary,Debit,POS Terminal,INR,Retail,Yes,Tuesday,February,Night
2025-07-17,Transaction at Netmeds,15524.66,Healthcare,Credit Card,Pune,Current,Debit,Mobile,INR,Service,Yes,Thursday,July,Afternoon
2025-11-07,Transaction at Biba,2093.78,Clothing,Debit Card,Delhi,Salary,Debit,Desktop,INR,Retail,Yes,Friday,November,Morning
2025-04-05,Transaction at ACT Fibernet,1712.18,Biills,UPI,Delhi,Credit Card,Debit,POS Terminal,INR,Service,No,Saturday,April,Morning
2025-03-19,Transaction at Pepperfry,5576.27,Online Shopping,UPI,Kolkata,Credit Card,Debit,Mobile,INR,Online Store,No,Wednesday,March,Afternoon
2025-09-25,Transaction at Rapido,1130.44,Transport,Debit Card,Delhi,Salary,Debit,POS Terminal,INR,Service,No,Thursday,September,Morning
2025-05-27,Transaction at Gas Agency,3201.91,Biills,UPI,Bangalore,Savings,Debit,Mobile,INR,Service,Yes,Tuesday,May,Afternoon
2025-09-06,Transaction at Barbeque Nation,693.37,Food,Debit Card,Bangalore,Current,Debit,Desktop,INR,Restaurant,Yes,Saturday,September,Afternoon
2025-02-27,Transaction at Woodland,4955.41,,UPI,Kolkata,Savings,Debit,POS Terminal,INR,Retail,No,Thursday,February,Morning
2025-02-01,Transaction at Subway,1155.63,Food,Net Banking,Delhi,Current,Debit,Desktop,INR,Restaurant,No,Saturday,February,Morning
2025-02-25,Transaction at OnePlus,109679.59,Electronics,UPI,Hyderabad,Current,Debit,POS Terminal,INR,Retail,No,Tuesday,February,Afternoon
2025-04-19,Transaction at Apollo Hospital,2383.82,,Credit Card,Bangalore,Credit Card,Debit,Mobile,INR,Service,No,Saturday,April,Night
2025-04-14,Transaction at Nature's Basket,2320.96,Grocerie$,Credit Card,Delhi,Salary,Debit,POS Terminal,INR,Retail,No,Monday,April,Afternoon
2025-10-29,Transaction at Dominos,1109.68,Food,Credit Card,Bangalore,Salary,Debit,POS Terminal,INR,Restaurant,No,Wednesday,October,Night
2025-06-22,Transaction at Pepperfry,11730.61,Online Shopping,Debit Card,Delhi,Savings,Debit,Mobile,INR,Online Store,No,Sunday,June,Morning
2025-12-21,Transaction at Apple Music,372.08,Entertainment,Debit Card,Kolkata,Salary,Debit,Mobile,INR,Subscription,No,Sunday,December,Morning
2025-10-14,Transaction at ACT Fibernet,4443.81,Biills,UPI,Mumbai,Current,Debit,Desktop,INR,Service,No,Tuesday,October,Afternoon
